Ortsnetzkennzahl;Ortsnetzname;StelligkeitNZE;StelligkeitNZZ;Losgroesse;KennzeichenHRNBbeantragbar;LetzteAenderungStelligkeit;LetzteAenderungLosgroesse
38481;Witzin;11;11;10000;False;29.04.2010;29.04.2010
38482;Warin;11;11;10000;False;29.04.2010;29.04.2010
38483;Brüel;11;11;10000;False;29.04.2010;29.04.2010
38484;Ventschow;11;11;10000;False;29.04.2010;29.04.2010
38485;Dabel;11;11;10000;False;29.04.2010;29.04.2010
38486;Gustävel;11;11;10000;False;29.04.2010;29.04.2010
38488;Demen;11;11;10000;False;29.04.2010;29.04.2010
385;Schwerin Meckl;11;11;10000;False;29.04.2010;29.04.2010
3860;Raben Steinfeld;11;11;10000;False;30.04.2010;30.04.2010
3861;Plate;11;11;10000;False;29.04.2010;29.04.2010
3863;Crivitz;11;11;10000;False;29.04.2010;29.04.2010
3865;Holthusen;11;11;10000;False;29.04.2010;29.04.2010
3866;Cambs;11;11;10000;False;30.04.2010;30.04.2010
3867;Lübstorf;11;11;10000;False;29.04.2010;29.04.2010
3868;Rastow;11;11;10000;False;29.04.2010;29.04.2010
3869;Dümmer;11;11;10000;False;29.04.2010;29.04.2010
3871;Parchim;11;11;10000;False;29.04.2010;29.04.2010
38720;Grebbin;11;11;10000;False;29.04.2010;29.04.2010
38721;Ziegendorf;11;11;10000;False;29.04.2010;29.04.2010
38722;Raduhn;11;11;10000;False;29.04.2010;29.04.2010
38723;Kladrum;11;11;10000;False;29.04.2010;29.04.2010
38724;Siggelkow;11;11;10000;False;29.04.2010;29.04.2010
38725;Gross Godems;11;11;10000;False;29.04.2010;29.04.2010
38726;Spornitz;11;11;10000;False;29.04.2010;29.04.2010
38727;Mestlin;11;11;10000;False;29.04.2010;29.04.2010
38728;Domsühl;11;11;10000;False;29.04.2010;29.04.2010
38729;Marnitz;11;11;10000;False;29.04.2010;29.04.2010
38731;Lübz;11;11;10000;False;30.04.2010;30.04.2010
38732;Gallin b Lübz;11;11;10000;False;29.04.2010;29.04.2010
38733;Karbow-Vietlübbe;11;11;10000;False;29.04.2010;29.04.2010
38735;Plau am See;11;11;10000;False;30.04.2010;30.04.2010
38736;Goldberg Meckl;11;11;10000;False;29.04.2010;29.04.2010
38737;Ganzlin;11;11;10000;False;29.04.2010;29.04.2010
38738;Karow b Lübz;11;11;10000;False;29.04.2010;29.04.2010
3874;Ludwigslust Meckl;11;11;10000;False;29.04.2010;29.04.2010
38750;Malliss;11;11;10000;False;29.04.2010;29.04.2010
38751;Picher;11;11;10000;False;29.04.2010;29.04.2010
38752;Zierzow b Ludwigslust;11;11;10000;False;29.04.2010;29.04.2010
38753;Wöbbelin;11;11;10000;False;29.04.2010;29.04.2010
38754;Leussow b Ludwigslust;11;11;10000;False;29.04.2010;29.04.2010
38755;Eldena;11;11;10000;False;29.04.2010;29.04.2010
38756;Grabow Meckl;11;11;10000;False;30.04.2010;30.04.2010
38757;Neustadt-Glewe;11;11;10000;False;30.04.2010;30.04.2010
38758;Dömitz;11;11;10000;False;30.04.2010;30.04.2010
38759;Tewswoos;11;11;10000;False;29.04.2010;29.04.2010
3876;Perleberg;11;11;10000;False;29.04.2010;29.04.2010
3877;Wittenberge;11;11;10000;False;29.04.2010;29.04.2010
38780;Lanz Brandenb;11;11;10000;False;29.04.2010;29.04.2010
38781;Mellen;11;11;10000;False;29.04.2010;29.04.2010
38782;Reetz b Perleberg;11;11;10000;False;29.04.2010;29.04.2010
38783;Dallmin;11;11;10000;False;29.04.2010;29.04.2010
38784;Kleinow Kr Prignitz;11;11;10000;False;29.04.2010;29.04.2010
38785;Berge b Perleberg;11;11;10000;False;29.04.2010;29.04.2010
38787;Glöwen;11;11;10000;False;29.04.2010;29.04.2010
38788;Gross Warnow;11;11;10000;False;29.04.2010;29.04.2010
38789;Wolfshagen b Perleberg;11;11;10000;False;29.04.2010;29.04.2010
38791;Bad Wilsnack;11;11;10000;False;04.09.2006;01.01.1998
38792;Lenzen (Elbe);11;11;10000;False;30.04.2010;30.04.2010
38793;Dergenthin;11;11;10000;False;29.04.2010;29.04.2010
38794;Cumlosen;11;11;10000;False;29.04.2010;29.04.2010
38796;Viesecke;11;11;10000;False;29.04.2010;29.04.2010
38797;Karstädt Kr Prignitz;11;11;10000;False;29.04.2010;29.04.2010
3881;Grevesmühlen;11;11;10000;False;29.04.2010;29.04.2010
38821;Lüdersdorf Meckl;11;11;10000;False;29.04.2010;29.04.2010
38822;Diedrichshagen b Grevesmühlen;11;11;10000;False;30.04.2010;30.04.2010
38823;Selmsdorf;11;11;10000;False;29.04.2010;29.04.2010
38824;Mallentin;11;11;10000;False;30.04.2010;30.04.2010
38825;Klütz;11;11;10000;False;03.09.2007;01.01.1998
38826;Dassow;11;11;10000;False;29.04.2010;29.04.2010
38827;Kalkhorst;11;11;10000;False;03.09.2007;01.01.1998
38828;Schönberg Meckl;11;11;10000;False;29.10.2007;01.01.1998
3883;Hagenow;11;11;10000;False;29.04.2010;29.04.2010
38841;Neuhaus Elbe;11;11;10000;False;29.04.2010;29.04.2010
38842;Lüttenmark;11;11;10000;False;29.04.2010;29.04.2010
38843;Bennin;11;11;10000;False;29.04.2010;29.04.2010
38844;Gülze;11;11;10000;False;29.04.2010;29.04.2010
38845;Kaarssen;11;11;10000;False;29.04.2010;29.04.2010
38847;Boizenburg Elbe;11;11;10000;False;04.09.2006;01.01.1998
38848;Vellahn;11;11;10000;False;29.04.2010;29.04.2010
38850;Gammelin;11;11;10000;False;30.04.2010;30.04.2010
38851;Zarrentin Meckl;11;11;10000;False;03.09.2007;01.01.1998
38852;Wittenburg;11;11;10000;False;02.04.2007;01.01.1998
38853;Drönnewitz b Hagenow;11;11;10000;False;29.04.2010;29.04.2010
38854;Redefin;11;11;10000;False;30.04.2010;30.04.2010
38855;Lübtheen;11;11;10000;False;29.04.2010;29.04.2010
38856;Pritzier b Hagenow;11;11;10000;False;29.04.2010;29.04.2010
38858;Lassahn;11;11;10000;False;29.04.2010;29.04.2010
38859;Alt Zachun;11;11;10000;False;30.04.2010;30.04.2010
3886;Gadebusch;11;11;10000;False;29.04.2010;29.04.2010
38871;Mühlen Eichsen;11;11;10000;False;29.04.2010;29.04.2010
38872;Rehna;11;11;10000;False;29.04.2010;29.04.2010
38873;Carlow;11;11;10000;False;29.04.2010;29.04.2010
38874;Lützow;11;11;10000;False;29.04.2010;29.04.2010
38875;Schlagsdorf b Gadebusch;11;11;10000;False;29.04.2010;29.04.2010
38876;Roggendorf;11;11;10000;False;29.04.2010;29.04.2010
39000;Beetzendorf;11;11;10000;False;12.05.2003;01.01.1998
39001;Apenburg;11;11;10000;False;29.10.2007;01.01.1998
39002;Oebisfelde;11;11;10000;False;30.04.2010;30.04.2010
39003;Jübar;11;11;10000;False;02.04.2007;01.01.1998
39004;Köckte b Gardelegen;11;11;10000;False;30.04.2010;30.04.2010
39005;Kusey;11;11;10000;False;02.04.2007;01.01.1998
39006;Miesterhorst;11;11;10000;False;29.10.2007;01.01.1998
39007;Tangeln;11;11;10000;False;01.03.2004;01.01.1998
39008;Kunrau;11;11;10000;False;01.07.2001;01.01.1998
39009;Badel;11;11;10000;False;04.09.2006;01.01.1998
3901;Salzwedel;11;11;10000;False;29.04.2010;29.04.2010
3902;Diesdorf Altm;11;11;10000;False;29.04.2010;29.04.2010
39030;Brunau;11;11;10000;False;30.04.2010;30.04.2010
39031;Dähre;11;11;10000;False;02.04.2007;01.01.1998
39032;Mahlsdorf b Salzwedel;11;11;10000;False;04.09.2006;01.01.1998
39033;Wallstawe;11;11;10000;False;02.04.2007;01.01.1998
39034;Fleetmark;11;11;10000;False;12.05.2003;01.01.1998
39035;Kuhfelde;11;11;10000;False;04.09.2006;01.01.1998
39036;Binde;11;11;10000;False;30.04.2010;30.04.2010
39037;Pretzier;11;11;10000;False;12.05.2003;01.01.1998
39038;Henningen;11;11;10000;False;04.09.2006;01.01.1998
39039;Bonese;11;11;10000;False;30.04.2010;30.04.2010
3904;Haldensleben;11;11;10000;False;29.04.2010;29.04.2010
39050;Bartensleben;11;11;10000;False;30.04.2010;30.04.2010
39051;Calvörde;11;11;10000;False;04.09.2006;01.01.1998
39052;Erxleben b Haldensleben;11;11;10000;False;12.05.2003;01.01.1998
39053;Süplingen;11;11;10000;False;30.04.2010;30.04.2010
39054;Flechtingen;11;11;10000;False;30.04.2010;30.04.2010
39055;Hörsingen;11;11;10000;False;01.03.2004;01.01.1998
39056;Klüden;11;11;10000;False;29.10.2007;01.01.1998
39057;Rätzlingen Sachs-Anh;11;11;10000;False;30.04.2010;30.04.2010
39058;Uthmöden;11;11;10000;False;29.04.2010;29.04.2010
39059;Wegenstedt;11;11;10000;False;30.04.2010;30.04.2010
39061;Weferlingen;11;11;10000;False;30.04.2010;30.04.2010
39062;Bebertal;11;11;10000;False;02.04.2007;01.01.1998
3907;Gardelegen;11;11;10000;False;29.04.2010;29.04.2010
39080;Kalbe Milde;11;11;10000;False;30.04.2010;30.04.2010
39081;Kakerbeck Sachs-Anh;11;11;10000;False;02.04.2007;01.01.1998
39082;Mieste;11;11;10000;False;12.05.2003;01.01.1998
39083;Messdorf;11;11;10000;False;03.03.2008;01.01.1998
39084;Lindstedt;11;11;10000;False;02.04.2007;01.01.1998
39085;Zichtau;11;11;10000;False;02.04.2007;01.01.1998
39086;Jävenitz;11;11;10000;False;10.12.2007;01.01.1998
39087;Jerchel Altmark;11;11;10000;False;02.04.2007;01.01.1998
39088;Letzlingen;11;11;10000;False;04.09.2006;01.01.1998
39089;Bismark Altmark;11;11;10000;False;30.04.2010;30.04.2010
3909;Klötze Altmark;11;11;10000;False;29.04.2010;29.04.2010
391;Magdeburg;11;11;10000;False;29.04.2010;29.04.2010
39200;Gommern;11;11;10000;False;30.04.2010;30.04.2010
39201;Wolmirstedt;11;11;10000;False;05.03.2007;01.01.1998
39202;Gross Ammensleben;11;11;10000;False;30.04.2010;30.04.2010
39203;Barleben;11;11;10000;False;04.09.2006;01.01.1998
39204;Niederndodeleben;11;11;10000;False;04.09.2006;01.01.1998
39205;Langenweddingen;11;11;10000;False;30.04.2010;30.04.2010
39206;Eichenbarleben;11;11;10000;False;30.04.2010;30.04.2010
39207;Colbitz;11;11;10000;False;29.04.2010;29.04.2010
39208;Loitsche;11;11;10000;False;30.04.2010;30.04.2010
39209;Wanzleben;11;11;10000;False;04.09.2006;01.01.1998
3921;Burg b Magdeburg;11;11;10000;False;29.04.2010;29.04.2010
39221;Möckern b Magdeburg;11;11;10000;False;12.05.2003;01.01.1998
39222;Möser;11;11;10000;False;04.09.2006;01.01.1998
39223;Theessen;11;11;10000;False;02.04.2007;01.01.1998
39224;Büden;11;11;10000;False;04.09.2006;01.01.1998
39225;Altengrabow;11;11;10000;False;02.04.2007;01.01.1998
39226;Hohenziatz;11;11;10000;False;29.04.2010;29.04.2010
3923;Zerbst;11;11;10000;False;29.04.2010;29.04.2010
39241;Leitzkau;11;11;10000;False;30.04.2010;30.04.2010
39242;Prödel;11;11;10000;False;02.04.2007;01.01.1998
39243;Nedlitz b Zerbst;11;11;10000;False;02.04.2007;01.01.1998
39244;Steutz;11;11;10000;False;30.04.2010;30.04.2010
39245;Loburg;11;11;10000;False;30.04.2010;30.04.2010
39246;Lindau Anh;11;11;10000;False;02.04.2007;01.01.1998
39247;Güterglück;11;11;10000;False;02.04.2007;01.01.1998
39248;Dobritz;11;11;10000;False;02.04.2007;01.01.1998
3925;Stassfurt;11;11;10000;False;29.04.2010;29.04.2010
39262;Güsten Anh;11;11;10000;False;04.09.2006;01.01.1998
39263;Unseburg;11;11;10000;False;30.04.2010;30.04.2010
39264;Kroppenstedt;11;11;10000;False;29.04.2010;29.04.2010
39265;Löderburg;11;11;10000;False;04.09.2006;01.01.1998
39266;Förderstedt;11;11;10000;False;03.07.2006;01.01.1998
39267;Schneidlingen;11;11;10000;False;04.09.2006;01.01.1998
39268;Egeln;11;11;10000;False;30.10.2006;01.01.1998
3928;Schönebeck Elbe;11;11;10000;False;29.04.2010;29.04.2010
39291;Calbe Saale;11;11;10000;False;04.09.2006;01.01.1998
39292;Biederitz;11;11;10000;False;11.05.2009;01.01.1998
39293;Dreileben;11;11;10000;False;29.04.2010;29.04.2010
39294;Gross Rosenburg;11;11;10000;False;29.04.2010;29.04.2010
39295;Zuchau;11;11;10000;False;29.04.2010;29.04.2010
39296;Welsleben;11;11;10000;False;29.04.2010;29.04.2010
39297;Eickendorf Kr Schönebeck;11;11;10000;False;29.04.2010;29.04.2010
39298;Barby Elbe;11;11;10000;False;30.10.2006;01.01.1998
3931;Stendal;11;11;10000;False;29.04.2010;29.04.2010
39320;Schinne;11;11;10000;False;29.04.2010;29.04.2010
39321;Arneburg;11;11;10000;False;29.04.2010;29.04.2010
39322;Tangermünde;11;11;10000;False;04.09.2006;01.01.1998
39323;Schönhausen Elbe;11;11;10000;False;29.04.2010;29.04.2010
39324;Kläden b Stendal;11;11;10000;False;02.04.2007;01.01.1998
39325;Vinzelberg;11;11;10000;False;29.04.2010;29.04.2010
39327;Klietz;11;11;10000;False;30.04.2010;30.04.2010
39328;Rochau;11;11;10000;False;29.10.2007;01.01.1998
39329;Möringen;11;11;10000;False;30.04.2010;30.04.2010
3933;Genthin;11;11;10000;False;29.04.2010;29.04.2010
39341;Redekin;11;11;10000;False;30.04.2010;30.04.2010
39342;Gladau;11;11;10000;False;29.04.2010;29.04.2010
39343;Jerichow;11;11;10000;False;30.04.2010;30.04.2010
39344;Güsen;11;11;10000;False;30.04.2010;30.04.2010
39345;Parchen;11;11;10000;False;29.04.2010;29.04.2010
39346;Tucheim;11;11;10000;False;30.04.2010;30.04.2010
39347;Kade;11;11;10000;False;29.04.2010;29.04.2010
39348;Klitsche;11;11;10000;False;30.04.2010;30.04.2010
39349;Parey Elbe;11;11;10000;False;05.03.2007;01.01.1998
3935;Tangerhütte;11;11;10000;False;29.04.2010;29.04.2010
39361;Lüderitz;11;11;10000;False;30.04.2010;30.04.2010
39362;Grieben b Tangerhütte;11;11;10000;False;29.04.2010;29.04.2010
39363;Angern;11;11;10000;False;30.04.2010;30.04.2010
39364;Dolle;11;11;10000;False;30.04.2010;30.04.2010
39365;Bellingen b Stendal;11;11;10000;False;29.04.2010;29.04.2010
39366;Kehnert;11;11;10000;False;29.10.2007;01.01.1998
3937;Osterburg Altmark;11;11;10000;False;29.04.2010;29.04.2010
39382;Kamern;11;11;10000;False;30.04.2010;30.04.2010
39383;Sandau Elbe;11;11;10000;False;30.04.2010;30.04.2010
39384;Arendsee Altmark;11;11;10000;False;30.04.2010;30.04.2010
39386;Seehausen Altmark;11;11;10000;False;30.04.2010;30.04.2010
39387;Havelberg;11;11;10000;False;30.04.2010;30.04.2010
39388;Goldbeck Altm;11;11;10000;False;29.04.2010;29.04.2010
39389;Schollene;11;11;10000;False;29.04.2010;29.04.2010
39390;Iden;11;11;10000;False;29.04.2010;29.04.2010
39391;Lückstedt;11;11;10000;False;03.03.2008;01.01.1998
39392;Rönnebeck Sachs-Ahn;11;11;10000;False;29.04.2010;29.04.2010
39393;Werben Elbe;11;11;10000;False;02.04.2007;01.01.1998
39394;Hohenberg-Krusemark;11;11;10000;False;29.04.2010;29.04.2010
39395;Wanzer;11;11;10000;False;29.04.2010;29.04.2010
39396;Neukirchen Altmark;11;11;10000;False;29.04.2010;29.04.2010
39397;Geestgottberg;11;11;10000;False;29.04.2010;29.04.2010
39398;Gross Garz;11;11;10000;False;29.04.2010;29.04.2010
39399;Kleinau;11;11;10000;False;29.04.2010;29.04.2010
39400;Wefensleben;11;11;10000;False;29.04.2010;29.04.2010
39401;Neuwegersleben;11;11;10000;False;05.03.2007;01.01.1998
39402;Völpke;11;11;10000;False;05.03.2007;01.01.1998
39403;Gröningen Sachs-Ahn;11;11;10000;False;30.10.2006;01.01.1998
39404;Ausleben;11;11;10000;False;30.04.2010;30.04.2010
39405;Hötensleben;11;11;10000;False;30.04.2010;30.04.2010
39406;Harbke;11;11;10000;False;10.12.2007;01.01.1998
39407;Seehausen Börde;11;11;10000;False;03.07.2006;01.01.1998
39408;Hadmersleben;11;11;10000;False;03.07.2006;01.01.1998
39409;Eilsleben;11;11;10000;False;12.05.2003;01.01.1998
3941;Halberstadt;11;11;10000;False;29.04.2010;29.04.2010
39421;Osterwieck;11;11;10000;False;30.04.2010;30.04.2010
39422;Badersleben;11;11;10000;False;03.07.2006;01.01.1998
39423;Wegeleben;11;11;10000;False;30.10.2006;01.01.1998
39424;Schwanebeck Sachs-Anh;11;11;10000;False;04.09.2006;01.01.1998
39425;Dingelstedt a Huy;11;11;10000;False;30.04.2010;30.04.2010
39426;Hessen;11;11;10000;False;30.10.2006;01.01.1998
39427;Ströbeck;11;11;10000;False;05.03.2007;01.01.1998
39428;Pabstorf;11;11;10000;False;30.04.2010;30.04.2010
3943;Wernigerode;11;11;10000;False;29.04.2010;29.04.2010
3944;Blankenburg Harz;11;11;10000;False;29.04.2010;29.04.2010
39451;Wasserleben;11;11;10000;False;05.03.2007;01.01.1998
39452;Ilsenburg;11;11;10000;False;02.04.2007;01.01.1998
39453;Derenburg;11;11;10000;False;15.01.2007;01.01.1998
39454;Elbingerode Harz;11;11;10000;False;30.04.2010;30.04.2010
39455;Schierke;11;11;10000;False;02.04.2007;01.01.1998
39456;Altenbrak;11;11;10000;False;30.04.2010;30.04.2010
39457;Benneckenstein Harz;11;11;10000;False;30.04.2010;30.04.2010
39458;Heudeber;11;11;10000;False;03.07.2006;01.01.1998
39459;Hasselfelde;11;11;10000;False;29.04.2010;29.04.2010
3946;Quedlinburg;11;11;10000;False;30.04.2010;30.04.2010
3947;Thale;11;11;10000;False;29.04.2010;29.04.2010
39481;Hedersleben b Aschersleben;11;11;10000;False;29.04.2010;29.04.2010
39482;Gatersleben;11;11;10000;False;01.03.2004;01.01.1998
39483;Ballenstedt;11;11;10000;False;03.07.2006;01.01.1998
39484;Harzgerode;11;11;10000;False;05.03.2007;01.01.1998
39485;Gernrode Harz;11;11;10000;False;12.05.2003;01.01.1998
39487;Friedrichsbrunn;11;11;10000;False;12.05.2003;01.01.1998
39488;Güntersberge;11;11;10000;False;04.09.2006;01.01.1998
39489;Strassberg Harz;11;11;10000;False;30.04.2010;30.04.2010
3949;Oschersleben Bode;11;11;10000;False;29.04.2010;29.04.2010
395;Neubrandenburg;11;11;10000;False;29.04.2010;29.04.2010
39600;Zwiedorf;11;11;10000;False;29.04.2010;29.04.2010
39601;Friedland Meckl;11;11;10000;False;29.04.2010;29.04.2010
39602;Kleeth;11;11;10000;False;29.04.2010;29.04.2010
39603;Burg Stargard;11;11;10000;False;29.04.2010;29.04.2010
39604;Wildberg b Altentreptow;11;11;10000;False;29.04.2010;29.04.2010
39605;Gross Nemerow;11;11;10000;False;29.04.2010;29.04.2010
39606;Glienke;11;11;10000;False;29.04.2010;29.04.2010
39607;Kotelow;11;11;10000;False;29.04.2010;29.04.2010
39608;Staven;11;11;10000;False;29.04.2010;29.04.2010
3961;Altentreptow;11;11;10000;False;29.04.2010;29.04.2010
3962;Penzlin b Waren;11;11;10000;False;29.04.2010;29.04.2010
3963;Woldegk;11;11;10000;False;29.04.2010;29.04.2010
3964;Bredenfelde b Strasburg;11;11;10000;False;29.04.2010;29.04.2010
3965;Burow b Altentreptow;11;11;10000;False;29.04.2010;29.04.2010
3966;Cölpin;11;11;10000;False;29.04.2010;29.04.2010
3967;Oertzenhof b Strasburg;11;11;10000;False;29.04.2010;29.04.2010
3968;Schönbeck Meckl;11;11;10000;False;29.04.2010;29.04.2010
3969;Siedenbollentin;11;11;10000;False;29.04.2010;29.04.2010
3971;Anklam;11;11;10000;False;29.04.2010;29.04.2010
39721;Liepen b Anklam;11;11;10000;False;29.04.2010;29.04.2010
39722;Sarnow b Anklam;11;11;10000;False;29.04.2010;29.04.2010
39723;Krien;11;11;10000;False;29.04.2010;29.04.2010
39724;Klein Bünzow;11;11;10000;False;29.04.2010;29.04.2010
39726;Ducherow;11;11;10000;False;29.04.2010;29.04.2010
39727;Spantekow;11;11;10000;False;29.04.2010;29.04.2010
39728;Medow b Anklam;11;11;10000;False;29.04.2010;29.04.2010
3973;Pasewalk;11;11;10000;False;29.04.2010;29.04.2010
39740;Nechlin;11;11;10000;False;29.04.2010;29.04.2010
39741;Jatznick;11;11;10000;False;29.04.2010;29.04.2010
39742;Brüssow b Pasewalk;11;11;10000;False;29.04.2010;29.04.2010
39743;Zerrenthin;11;11;10000;False;29.04.2010;29.04.2010
39744;Rothenklempenow;11;11;10000;False;29.04.2010;29.04.2010
39745;Hetzdorf b Strasburg;11;11;10000;False;29.04.2010;29.04.2010
39746;Krackow;11;11;10000;False;29.04.2010;29.04.2010
39747;Züsedom;11;11;10000;False;29.04.2010;29.04.2010
39748;Viereck;11;11;10000;False;29.04.2010;29.04.2010
39749;Grambow b Pasewalk;11;11;10000;False;29.04.2010;29.04.2010
39751;Penkun;11;11;10000;False;29.04.2010;29.04.2010
39752;Blumenhagen b Strasburg;11;11;10000;False;29.04.2010;29.04.2010
39753;Strasburg;11;11;10000;False;29.04.2010;29.04.2010
39754;Löcknitz Vorpom;11;11;10000;False;29.04.2010;29.04.2010
3976;Torgelow b Ueckermünde;11;11;10000;False;29.04.2010;29.04.2010
39771;Ueckermünde;11;11;10000;False;03.09.2007;01.01.1998
39772;Rothemühl;11;11;10000;False;29.04.2010;29.04.2010
39773;Altwarp;11;11;10000;False;29.04.2010;29.04.2010
39774;Mönkebude;11;11;10000;False;29.04.2010;29.04.2010
39775;Ahlbeck b Torgelow;11;11;10000;False;29.04.2010;29.04.2010
39776;Hintersee;11;11;10000;False;29.04.2010;29.04.2010
39777;Borkenfriede;11;11;10000;False;29.04.2010;29.04.2010
39778;Ferdinandshof b Torgelow;11;11;10000;False;29.04.2010;29.04.2010
39779;Eggesin;11;11;10000;False;29.04.2010;29.04.2010
3981;Neustrelitz;11;11;10000;False;29.04.2010;29.04.2010
39820;Triepkendorf;11;11;10000;False;29.04.2010;29.04.2010
39821;Carpin;11;11;10000;False;29.04.2010;29.04.2010
39822;Kratzeburg;11;11;10000;False;29.04.2010;29.04.2010
39823;Rechlin;11;11;10000;False;29.04.2010;29.04.2010
39824;Hohenzieritz;11;11;10000;False;29.04.2010;29.04.2010
39825;Wokuhl;11;11;10000;False;29.04.2010;29.04.2010
39826;Blankensee b Neustrelitz;11;11;10000;False;29.04.2010;29.04.2010
39827;Schwarz b Neustrelitz;11;11;10000;False;29.04.2010;29.04.2010
39828;Wustrow Kr Mecklenburg-Strelitz;11;11;10000;False;29.04.2010;29.04.2010
39829;Blankenförde;11;11;10000;False;29.04.2010;29.04.2010
39831;Feldberg Meckl;11;11;10000;False;29.04.2010;29.04.2010
39832;Wesenberg Meckl;11;11;10000;False;29.04.2010;29.04.2010
39833;Mirow Kr Neustrelitz;11;11;10000;False;29.04.2010;29.04.2010
3984;Prenzlau;11;11;10000;False;30.04.2010;30.04.2010
39851;Göritz b Prenzlau;11;11;10000;False;02.04.2007;01.01.1998
39852;Schönermark b Prenzlau;11;11;10000;False;03.03.2008;01.01.1998
39853;Holzendorf b Prenzlau;11;11;10000;False;30.04.2010;30.04.2010
39854;Kleptow;11;11;10000;False;30.04.2010;30.04.2010
39855;Parmen-Weggun;11;11;10000;False;30.04.2010;30.04.2010
39856;Beenz b Prenzlau;11;11;10000;False;30.04.2010;30.04.2010
39857;Drense;11;11;10000;False;30.04.2010;30.04.2010
39858;Bietikow;11;11;10000;False;30.04.2010;30.04.2010
39859;Fürstenwerder;11;11;10000;False;30.04.2010;30.04.2010
39861;Gramzow b Prenzlau;11;11;10000;False;04.09.2006;01.01.1998
39862;Schmölln b Prenzlau;11;11;10000;False;29.04.2010;29.04.2010
39863;Seehausen b Prenzlau;11;11;10000;False;05.03.2007;01.01.1998
3987;Templin;11;11;10000;False;29.04.2010;29.04.2010
39881;Ringenwalde b Templin;11;11;10000;False;30.04.2010;30.04.2010
39882;Gollin;11;11;10000;False;30.04.2010;30.04.2010
